image_path,true_label,predicted_label,confidence,probability_fake
/workspace/sv/data_preprocessing/audio/fake/sample_0538.png,fake,real,0.677734375,0.322509765625
/workspace/sv/data_preprocessing/audio/fake/sample_0539.png,fake,real,0.70458984375,0.29541015625
/workspace/sv/data_preprocessing/audio/fake/sample_0542.png,fake,real,0.69921875,0.300537109375
/workspace/sv/data_preprocessing/audio/fake/sample_0544.png,fake,real,0.697265625,0.302978515625
/workspace/sv/data_preprocessing/audio/fake/sample_0547.png,fake,real,0.5859375,0.413818359375
/workspace/sv/data_preprocessing/audio/fake/sample_0549.png,fake,real,0.80029296875,0.19970703125
/workspace/sv/data_preprocessing/audio/fake/sample_0550.png,fake,real,0.654296875,0.345947265625
/workspace/sv/data_preprocessing/audio/fake/sample_0552.png,fake,real,0.60791015625,0.39208984375
/workspace/sv/data_preprocessing/audio/fake/sample_0553.png,fake,real,0.61962890625,0.38037109375
/workspace/sv/data_preprocessing/audio/fake/sample_0554.png,fake,real,0.595703125,0.404052734375
/workspace/sv/data_preprocessing/audio/fake/sample_0555.png,fake,real,0.61572265625,0.38427734375
/workspace/sv/data_preprocessing/audio/fake/sample_0557.png,fake,real,0.552734375,0.447265625
/workspace/sv/data_preprocessing/audio/fake/sample_0562.png,fake,real,0.62109375,0.37890625
/workspace/sv/data_preprocessing/audio/fake/sample_0563.png,fake,real,0.5654296875,0.4345703125
/workspace/sv/data_preprocessing/audio/fake/sample_0564.png,fake,real,0.56103515625,0.43896484375
/workspace/sv/data_preprocessing/audio/fake/sample_0569.png,fake,real,0.6533203125,0.3466796875
/workspace/sv/data_preprocessing/audio/fake/sample_0572.png,fake,real,0.599609375,0.400634765625
/workspace/sv/data_preprocessing/audio/fake/sample_0576.png,fake,real,0.62646484375,0.37353515625
/workspace/sv/data_preprocessing/audio/fake/sample_0577.png,fake,real,0.720703125,0.279296875
/workspace/sv/data_preprocessing/audio/fake/sample_0579.png,fake,real,0.5888671875,0.4111328125
/workspace/sv/data_preprocessing/audio/fake/sample_0582.png,fake,real,0.623046875,0.376708984375
/workspace/sv/data_preprocessing/audio/fake/sample_0586.png,fake,real,0.57421875,0.42578125
/workspace/sv/data_preprocessing/audio/fake/sample_0590.png,fake,real,0.7041015625,0.296142578125
/workspace/sv/data_preprocessing/audio/fake/sample_0591.png,fake,real,0.70654296875,0.29345703125
/workspace/sv/data_preprocessing/audio/fake/sample_0592.png,fake,real,0.669921875,0.330078125
/workspace/sv/data_preprocessing/audio/fake/sample_0594.png,fake,real,0.7041015625,0.296142578125
/workspace/sv/data_preprocessing/audio/fake/sample_0596.png,fake,real,0.5751953125,0.425048828125
/workspace/sv/data_preprocessing/audio/fake/sample_0597.png,fake,real,0.572265625,0.427734375
/workspace/sv/data_preprocessing/audio/fake/sample_0599.png,fake,real,0.5751953125,0.424560546875
/workspace/sv/data_preprocessing/audio/fake/sample_0603.png,fake,real,0.64453125,0.355712890625
/workspace/sv/data_preprocessing/audio/fake/sample_0604.png,fake,real,0.65673828125,0.34326171875
/workspace/sv/data_preprocessing/audio/fake/sample_0606.png,fake,real,0.56640625,0.433349609375
/workspace/sv/data_preprocessing/audio/fake/sample_0607.png,fake,real,0.55615234375,0.44384765625
/workspace/sv/data_preprocessing/audio/fake/sample_0609.png,fake,real,0.673828125,0.325927734375
/workspace/sv/data_preprocessing/audio/fake/sample_0610.png,fake,real,0.5712890625,0.428466796875
/workspace/sv/data_preprocessing/audio/fake/sample_0611.png,fake,real,0.62255859375,0.37744140625
/workspace/sv/data_preprocessing/audio/fake/sample_0613.png,fake,real,0.5576171875,0.442138671875
/workspace/sv/data_preprocessing/audio/fake/sample_0618.png,fake,real,0.7373046875,0.262939453125
/workspace/sv/data_preprocessing/audio/fake/sample_0620.png,fake,real,0.65478515625,0.34521484375
/workspace/sv/data_preprocessing/audio/fake/sample_0621.png,fake,real,0.60888671875,0.39111328125
/workspace/sv/data_preprocessing/audio/fake/sample_0622.png,fake,real,0.6640625,0.3359375
/workspace/sv/data_preprocessing/audio/fake/sample_0624.png,fake,real,0.66064453125,0.33935546875
/workspace/sv/data_preprocessing/audio/fake/sample_0625.png,fake,real,0.73046875,0.26953125
/workspace/sv/data_preprocessing/audio/fake/sample_0626.png,fake,real,0.61328125,0.386962890625
/workspace/sv/data_preprocessing/audio/fake/sample_0627.png,fake,real,0.72119140625,0.27880859375
/workspace/sv/data_preprocessing/audio/fake/sample_0628.png,fake,real,0.60546875,0.39453125
/workspace/sv/data_preprocessing/audio/fake/sample_0637.png,fake,real,0.6357421875,0.364501953125
/workspace/sv/data_preprocessing/audio/fake/sample_0638.png,fake,real,0.685546875,0.314697265625
/workspace/sv/data_preprocessing/audio/fake/sample_0639.png,fake,real,0.64453125,0.355712890625
/workspace/sv/data_preprocessing/audio/fake/sample_0641.png,fake,real,0.640625,0.359130859375
/workspace/sv/data_preprocessing/audio/fake/sample_0645.png,fake,real,0.751953125,0.2481689453125
/workspace/sv/data_preprocessing/audio/fake/sample_0647.png,fake,real,0.58447265625,0.41552734375
/workspace/sv/data_preprocessing/audio/fake/sample_0649.png,fake,real,0.6943359375,0.305419921875
/workspace/sv/data_preprocessing/audio/fake/sample_0651.png,fake,real,0.76171875,0.23828125
/workspace/sv/data_preprocessing/audio/fake/sample_0652.png,fake,real,0.595703125,0.404541015625
/workspace/sv/data_preprocessing/audio/fake/sample_0656.png,fake,real,0.55078125,0.448974609375
/workspace/sv/data_preprocessing/audio/fake/sample_0668.png,fake,real,0.595703125,0.404052734375
/workspace/sv/data_preprocessing/audio/fake/sample_0669.png,fake,real,0.61328125,0.386474609375
/workspace/sv/data_preprocessing/audio/fake/sample_0670.png,fake,real,0.5888671875,0.411376953125
/workspace/sv/data_preprocessing/audio/fake/sample_0671.png,fake,real,0.6796875,0.320556640625
/workspace/sv/data_preprocessing/audio/fake/sample_0676.png,fake,real,0.61669921875,0.38330078125
/workspace/sv/data_preprocessing/audio/fake/sample_0678.png,fake,real,0.64453125,0.355712890625
/workspace/sv/data_preprocessing/audio/fake/sample_0683.png,fake,real,0.70703125,0.293212890625
/workspace/sv/data_preprocessing/audio/fake/sample_0685.png,fake,real,0.55126953125,0.44873046875
/workspace/sv/data_preprocessing/audio/fake/sample_0686.png,fake,real,0.560546875,0.439208984375
/workspace/sv/data_preprocessing/audio/fake/sample_0688.png,fake,real,0.5947265625,0.405029296875
/workspace/sv/data_preprocessing/audio/fake/sample_0695.png,fake,real,0.60546875,0.39453125
/workspace/sv/data_preprocessing/audio/fake/sample_0696.png,fake,real,0.599609375,0.400390625
/workspace/sv/data_preprocessing/audio/fake/sample_0698.png,fake,real,0.56640625,0.433837890625
/workspace/sv/data_preprocessing/audio/fake/sample_0701.png,fake,real,0.55029296875,0.44970703125
