image_path,true_label,predicted_label,confidence,probability
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_971/frame9.jpg,real,fake,0.53271484375,0.53271484375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_971/frame8.jpg,real,fake,0.541015625,0.541015625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_971/frame7.jpg,real,fake,0.50439453125,0.50439453125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_971/frame6.jpg,real,fake,0.55712890625,0.55712890625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_971/frame3.jpg,real,fake,0.5556640625,0.5556640625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_971/frame10.jpg,real,fake,0.6689453125,0.6689453125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_969/frame8.jpg,real,fake,0.5146484375,0.5146484375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_969/frame14.jpg,real,fake,0.57177734375,0.57177734375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_969/frame1.jpg,real,fake,0.60302734375,0.60302734375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_965/frame10.jpg,real,fake,0.55419921875,0.55419921875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_956/frame9.jpg,real,fake,0.61181640625,0.61181640625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_956/frame10.jpg,real,fake,0.56787109375,0.56787109375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_951/frame9.jpg,real,fake,0.60205078125,0.60205078125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_951/frame1.jpg,real,fake,0.56640625,0.56640625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_951/frame0.jpg,real,fake,0.54345703125,0.54345703125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_944/frame1.jpg,real,fake,0.57470703125,0.57470703125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_937/frame7.jpg,real,fake,0.6181640625,0.6181640625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_937/frame13.jpg,real,fake,0.5244140625,0.5244140625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_932/frame4.jpg,real,fake,0.541015625,0.541015625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_925/frame5.jpg,real,fake,0.533203125,0.533203125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_919/frame6.jpg,real,fake,0.66796875,0.66796875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_919/frame13.jpg,real,fake,0.607421875,0.607421875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_913/frame6.jpg,real,fake,0.5615234375,0.5615234375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_882/frame8.jpg,real,fake,0.55078125,0.55078125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_882/frame1.jpg,real,fake,0.52392578125,0.52392578125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame9.jpg,real,fake,0.72021484375,0.72021484375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame8.jpg,real,fake,0.70849609375,0.70849609375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame7.jpg,real,fake,0.69677734375,0.69677734375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame6.jpg,real,fake,0.50439453125,0.50439453125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame4.jpg,real,fake,0.5439453125,0.5439453125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame3.jpg,real,fake,0.55615234375,0.55615234375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame2.jpg,real,fake,0.66015625,0.66015625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame14.jpg,real,fake,0.63134765625,0.63134765625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame13.jpg,real,fake,0.92236328125,0.92236328125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame12.jpg,real,fake,0.697265625,0.697265625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame11.jpg,real,fake,0.77001953125,0.77001953125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame1.jpg,real,fake,0.64453125,0.64453125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_871/frame0.jpg,real,fake,0.60009765625,0.60009765625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_860/frame8.jpg,real,fake,0.50732421875,0.50732421875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_860/frame3.jpg,real,fake,0.576171875,0.576171875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_860/frame12.jpg,real,fake,0.60888671875,0.60888671875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_846/frame13.jpg,real,fake,0.50341796875,0.50341796875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_846/frame1.jpg,real,fake,0.52197265625,0.52197265625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_845/frame9.jpg,real,fake,0.5380859375,0.5380859375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_845/frame8.jpg,real,fake,0.5185546875,0.5185546875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_845/frame5.jpg,real,fake,0.7236328125,0.7236328125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_833/frame5.jpg,real,fake,0.5380859375,0.5380859375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_833/frame4.jpg,real,fake,0.61376953125,0.61376953125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_833/frame2.jpg,real,fake,0.60693359375,0.60693359375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_833/frame13.jpg,real,fake,0.5,0.5
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_833/frame0.jpg,real,fake,0.57861328125,0.57861328125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_822/frame9.jpg,real,fake,0.50048828125,0.50048828125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_822/frame8.jpg,real,fake,0.55322265625,0.55322265625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_822/frame5.jpg,real,fake,0.52197265625,0.52197265625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_822/frame4.jpg,real,fake,0.7275390625,0.7275390625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_822/frame3.jpg,real,fake,0.6845703125,0.6845703125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_822/frame10.jpg,real,fake,0.5673828125,0.5673828125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_822/frame1.jpg,real,fake,0.529296875,0.529296875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_822/frame0.jpg,real,fake,0.5087890625,0.5087890625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_817/frame7.jpg,real,fake,0.60693359375,0.60693359375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_803/frame9.jpg,real,fake,0.638671875,0.638671875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_803/frame2.jpg,real,fake,0.62939453125,0.62939453125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_803/frame14.jpg,real,fake,0.56494140625,0.56494140625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_803/frame1.jpg,real,fake,0.70263671875,0.70263671875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_803/frame0.jpg,real,fake,0.59716796875,0.59716796875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_800/frame3.jpg,real,fake,0.5615234375,0.5615234375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_800/frame2.jpg,real,fake,0.5830078125,0.5830078125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_796/frame8.jpg,real,fake,0.5908203125,0.5908203125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_796/frame4.jpg,real,fake,0.513671875,0.513671875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_796/frame3.jpg,real,fake,0.65380859375,0.65380859375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_796/frame13.jpg,real,fake,0.52294921875,0.52294921875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_796/frame12.jpg,real,fake,0.5263671875,0.5263671875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_796/frame1.jpg,real,fake,0.5,0.5
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_796/frame0.jpg,real,fake,0.61083984375,0.61083984375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_792/frame9.jpg,real,fake,0.5361328125,0.5361328125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_792/frame8.jpg,real,fake,0.53369140625,0.53369140625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_792/frame6.jpg,real,fake,0.5341796875,0.5341796875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_792/frame13.jpg,real,fake,0.56787109375,0.56787109375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_792/frame12.jpg,real,fake,0.53759765625,0.53759765625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_789/frame9.jpg,real,fake,0.5673828125,0.5673828125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_789/frame7.jpg,real,fake,0.51611328125,0.51611328125
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_789/frame3.jpg,real,fake,0.5234375,0.5234375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_789/frame13.jpg,real,fake,0.5009765625,0.5009765625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_789/frame12.jpg,real,fake,0.55224609375,0.55224609375
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_789/frame11.jpg,real,fake,0.55029296875,0.55029296875
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_788/frame9.jpg,real,fake,0.5009765625,0.5009765625
/workspace/Deepfake_Detection/data_preprocessing/ff_frames/real_youtube_788/frame8.jpg,real,fake,0.56396484375,0.56396484375
